S4_GelataTuber_up	S5_GelataTuber_up	S6_GelataTuber_up	S7_GelataTuber_basal	S8_GelataTuber_basal	S9_GelataTuber_basal
GelC02G00138	5.7002323689439	5.90443248375298	4.50554333320621	5.42715452285774	4.91750212899403	4.5787699427943
GelC02G00139	5.76261692174915	5.82452769448618	5.58520214089218	5.20381158146988	5.36827328912205	5.45546831166529
GelC02G00140	5.91521720284061	6.01205659107306	5.87649304408627	6.27633245371176	6.34715209716142	6.25548482894969
GelC02G00142	5.28697856358293	5.16570602580221	4.8555545811769	8.8089429449491	8.30284278380253	8.15598978435091
GelC02G00144	5.07984340577504	5.18182959500431	4.81173062300692	5.53273757244325	5.32540878571453	5.40966150521832
GelC02G00145	4.73981317480676	4.48417637190417	6.14722572498386	5.67790127558078	5.18859938866036	5.48100509888976
GelC02G00149	-0.711458367901771	-2.37359577926673	0.0829450930280023	3.0319037870318	-2.37359577926673	-0.357210617932872
GelC02G00150	5.99297689948584	5.8449226066954	5.59557703829624	5.73800907934724	5.75495273850936	5.77225374860851
GelC02G00153	4.59770532711772	4.19743129373432	4.65190847765475	4.50453999070424	4.49589955619462	4.37592628010555
GelC02G00154	4.99734133542237	5.00281356477082	4.51650496173782	4.07816525007689	4.16413645611846	4.67041133599047
GelC02G00155	2.82489976546246	2.5951288416001	3.14650917151821	3.44643557126567	4.2275914965157	3.2327215670908
GelC02G00156	2.59485946441561	2.38835682680265	3.77672532875181	3.24021812277001	3.36031445000847	3.10714968331248
GelC02G00157	-1.31533102394305	0.264827855639086	2.47599031229334	1.3518770816248	2.33049273734413	2.03949649971371
GelC02G00158	5.17466476917017	4.937840008375	5.41404916147971	3.66861120330449	3.61882378659221	3.81783439738948
GelC02G00159	7.28355625488553	7.34667128171033	6.21944193674466	6.78135113856679	6.77112832121644	6.57000632218931
GelC02G00160	4.99734133542237	5.29733353842167	4.49449777991183	5.54400590403397	5.35412615793328	5.35546558709691
GelC02G00161	5.44750510000141	5.47139938194079	5.17209627902428	4.93944539458459	4.84853474985521	4.41619577040992
GelC02G00165	3.69309500232961	3.44405307687711	4.04245052461573	4.22541188142745	4.09776150878211	3.81783439738948
GelC02G00166	3.46651785197737	3.47054635696523	1.72741265652122	2.71048122998073	2.81662168289679	1.55365709370891
GelC02G00167	7.08035216356988	7.1206858318408	6.69272939408953	6.86459820959921	6.96045622787425	6.79791902532039
GelC02G00168	5.84355997112681	5.83476118982368	5.91013226820234	6.38057565901243	6.09830296447545	5.7774157307722
GelC02G00169	0.898338175420437	2.07966089406461	2.00155202052525	1.71300626537253	2.07848570152083	1.55365709370891
GelC02G00170	3.94863972155144	4.02940178871321	2.60483491794993	4.6472115102694	4.44341184214625	4.45537168668479
GelC02G00173	5.54753610168951	5.8449226066954	5.49386653738452	5.68809476718512	5.92729406168306	5.73027918814102
GelC02G00174	3.9090700757817	4.04711320893849	4.11636476964275	4.84238423768009	4.80759213699497	5.08271313309625
GelC02G00178	2.7817329065438	3.36152275104877	-0.48864846235804	4.33326348462212	4.44341184214625	3.57859251809133
GelC02G00179	7.46334922094471	7.68885320785277	4.82060255925557	6.90885184077424	7.10474441577111	7.10761088520329
GelC02G00180	6.14122607861407	6.19794675779373	4.71987478062905	3.26766582908453	2.89688688624077	3.6478718150213
GelC02G00182	3.23008141519945	3.36152275104877	2.64534697721691	4.16830370386444	4.2275914965157	4.12370025205551
GelC02G00183	1.64021968898736	1.77410413993219	1.72741265652122	7.01388819766984	7.17483621560061	6.56105444360394
GelC02G00184	4.339451533039	4.28959201519152	4.58058125027555	4.50453999070424	4.27341580891591	4.05734631212139
GelC02G00185	5.59817909226458	5.42473994681222	5.76141065622742	5.62051208008737	5.6077021884148	5.57885864696398
GelC02G00186	1.64021968898736	2.21116483945007	2.1776097067582	3.21223807120507	3.24237549970295	3.45517841730714
GelC02G00187	3.73895413165068	3.75547958720149	3.58176985818336	5.73800907934724	5.08960886617924	4.71413768340411
GelC02G00188	3.64573014951447	3.41706416517829	3.79484672672687	3.66861120330449	3.59496027170316	4.05734631212139
GelC02G00189	4.13168068639356	4.21320608140164	4.7103591565424	4.33326348462212	4.31782930092703	4.12370025205551
GelC02G00190	5.78464963200335	5.79862179949928	5.23980468614783	5.46321428477606	5.54057591919357	5.11569328284104
GelC02G00191	2.12774822176221	2.00912238308737	2.64534697721691	2.00159519913029	2.14573294375309	1.89499802843983
GelC02G00192	1.43263585442732	1.85677113577207	2.99799498690556	2.3991471197168	1.93378763767848	2.55437902925795
GelC02G00193	6.09348253166764	6.267589040456	6.43409229323709	6.0928579923567	6.12354338518552	6.17171315367813
GelC02G00196	3.29292122884347	3.54722648407216	2.8670895968328	2.82576403073485	3.41585499065427	3.67024483162096
GelC02G00204	7.93533482144477	7.9021594729311	7.96183220618937	7.08118075339467	6.98131625772622	7.34515145963215
GelC02G00205	3.09554172247555	3.11513386470431	4.17288520274468	5.02235161840709	5.0462703648323	4.50600442375428
GelC02G00208	4.58520614216412	4.96604486395971	4.21386824370708	4.74809581462061	4.7654535806206	4.84773512216613
GelC02G00212	11.8571719394101	11.9968809773618	11.4446644518677	12.0064639167853	11.8306374576696	11.7509226730884
GelC02G00214	0.532246441084945	0.488719004450721	2.00155202052525	-0.439366158349942	-0.326326078217254	-0.357210617932872
GelC02G00215	6.64733341046149	6.84756132948927	6.64607699644025	6.36159518525716	6.77909232260745	6.67607454466327
GelC02G00217	4.84839986121751	5.04749460619355	5.37242100823069	4.68841557748484	4.95548060481394	4.90545639406185
GelC02G00220	6.17914692690115	6.26001495919886	6.20596229264519	6.20713566540925	6.44383795944708	6.19504660101157
GelC02G00221	6.066758912162	6.0388602470088	5.80676592524673	3.86109366789282	3.73255680654234	4.56689437627557
GelC02G00222	6.20796688617273	6.06517499071089	6.48799250632293	6.57162368937978	6.79226873471726	7.02321684599133
GelC02G00223	3.76134838440494	4.08189679115974	4.08725190198261	4.19714034811906	4.1313306678555	4.37592628010555
GelC02G00224	4.94938258812651	5.05626712701244	5.09375244329175	4.84238423768009	5.16448121893673	5.29915402452469
GelC02G00225	5.84355997112681	5.70689075873772	5.54293996249852	5.96874346894288	6.30732186607158	6.22935408287432
GelC02G00228	4.670508276303	4.79839520860811	4.81173062300692	4.96482131021463	5.11500051744927	5.13190487628468
GelC02G00229	4.13168068639356	3.64351139844221	3.70187398043052	4.19714034811906	4.1313306678555	3.79765228103027
GelC02G00231	5.95462088316534	5.93329151573478	5.73818686471157	6.05791133680334	6.42026714918471	6.20657331488181
GelC02G00232	4.91982294673375	4.91872569926004	5.57998657889337	3.47025743741423	3.7967275816958	3.95171678317502
GelC02G00236	5.79554107787314	5.57880330695693	5.94706188532566	6.3930919836448	6.54070872062642	6.69529300883554
GelC02G00237	2.54409773394761	3.11513386470431	3.68253820155788	2.3991471197168	2.73162642569894	3.20233832201047
GelC02G00238	5.5345926260606	5.60295377376908	6.09333579431111	5.54960723605632	6.01082884497062	6.05753729043466
GelC02G00239	4.50784779492159	4.21320608140164	5.32332702783164	2.34863304034828	0.852185117899341	2.64753354262847
GelC02G00242	10.0430032829936	10.1535817418315	9.42510490412571	9.76415688731164	9.7286824148531	9.18299192540254
GelC02G00243	6.84638081970036	6.83741854652483	6.32609025541469	7.36784965205946	7.53294676539899	6.90320315717138
GelC02G00244	4.00603079606838	3.93742848792675	4.08725190198261	4.40917025422784	3.89771659859674	3.2327215670908
GelC02G00247	5.74586872413257	5.67876240491826	5.86367332777698	6.17850010653612	6.00631276281014	6.41634469483503
GelC02G00249	5.12371800849534	4.84975793528258	5.34808283751132	4.82401310075935	5.06376229946633	5.03178470302543
GelC02G00250	2.12774822176221	1.77410413993219	2.76047433777115	1.71300626537253	1.68525325262925	2.23227048434882
GelC02G00254	0.0404588905328397	0.853284968305806	1.87098402425238	1.13056438839304	1.26893374101499	0.645502240949765
GelC02G00255	5.60438627478284	5.54803536644879	5.69058673094566	5.72816341623308	5.61365249811826	5.64812546727523
GelC02G00256	4.83790167335809	4.54776578937786	5.53217810289802	6.00995869145107	5.88855613901056	5.88175778334619
GelC02G00257	5.45439398955895	5.38350877387759	5.43730826402293	5.33285311687963	5.22014229194872	5.15588573230835
GelC02G00261	5.09755368142804	5.32663429161334	5.51588327730939	5.49259053173076	5.66612893569851	5.44901285624656
GelC02G00262	1.54015811028871	-0.325392486188474	1.18388507426881	2.06554592149397	2.00795000844551	1.23136789552855
GelC02G00264	5.25577109552344	5.31205830005368	5.08641471885068	5.09310032629669	4.82820867866632	4.65926948772762
GelC02G00265	1.54015811028871	1.27006660432624	0.945152175815922	0.35834336221588	-0.746539930184883	0.815728356503553
GelC02G00267	7.97539796536718	8.04562726514885	8.03130879777134	7.62159009139697	7.71278789084082	7.7761849886409
GelC02G00268	5.01608716755907	5.05626712701244	4.48336700683855	4.73831898124787	4.49589955619462	3.91471545881461
GelC02G00270	4.94938258812651	5.14117768358181	5.70503239653744	6.75976654341057	6.98591114292208	7.46516963802286
GelC02G00272	3.98715297714469	3.49656188147918	4.10188176996361	3.0319037870318	3.24237549970295	3.32021093822838
GelC02G00275	10.491572068825	10.6045140404025	9.87337671188147	10.895862329915	10.8008732740425	10.6411456894938
GelC02G00276	7.42001782516421	7.49115370167766	7.5571545089591	6.94967158120148	7.02215270584096	6.8429299306308
GelC02G00280	3.80512027220215	3.79794192003215	4.31778464437787	3.689056984149	3.66539832043678	3.77718382305253
GelC02G00285	3.38232903373571	3.41706416517829	4.02720213674622	3.98201747395323	3.93621257450448	4.13982261972209
GelC02G00293	1.43263585442732	0.488719004450721	2.56315229739409	1.63084087783025	1.8556053384803	2.29120026521242
GelC02G00297	4.98787627989695	5.53554207833425	4.99532144450336	7.556314830808	6.61377874059486	6.48105256136652
GelC02G00298	5.19947898919367	5.45822138532269	5.55893371030901	4.6472115102694	4.40275362211997	4.34844161681225
GelC02G00299	3.35313777841131	2.85851106555965	5.95916463434606	3.24021812277001	2.27149662747124	1.96905560592003
GelC02G00301	4.30937043665021	3.95629820550588	4.54889881469905	5.67277739329912	5.6077021884148	5.88175778334619
GelC02G00306	-1.31533102394305	-1.34128196846109	0.809125610951757	3.18370461573086	3.99209647853231	3.45517841730714
GelC02G00308	4.27864875012865	4.4579344907986	4.3426349250837	4.83322791105375	4.95548060481394	5.11569328284104
GelC02G00309	1.31645008674829	0.853284968305806	1.87098402425238	1.13056438839304	2.27149662747124	2.10665757206591
GelC02G00310	1.54015811028871	0.488719004450721	1.87098402425238	-1.41710787769539	-1.34191118956225	-0.357210617932872
GelC02G00313	4.44005469761511	4.47111509631967	4.54889881469905	5.93490196852439	5.68320531348713	5.67049458096955
GelC02G00315	9.92738143082763	9.99808159764726	10.1371164743768	11.7124112719539	11.3372205356107	11.4087205000399
GelC02G00317	4.81667330089007	5.00281356477082	4.54889881469905	4.52742891629791	4.7439135836195	4.74608411292907
GelC02G00318	7.36806669781948	7.27144285315994	7.2622154442835	6.77179783106402	6.91780891230673	7.10556010190897
GelC02G00319	5.3474385289456	5.39046298698632	4.91475424815787	4.26680678074843	4.31782930092703	4.67041133599047
GelC02G00320	1.73378910317516	1.68641082380956	3.28115184443345	2.99952827464535	3.0451474577984	3.10714968331248
GelC02G00321	3.82651806335481	4.11586144209065	4.65190847765475	3.56179606003483	3.2727763653968	3.89585273264562
GelC02G00323	5.36216575648487	5.40427164994192	5.23980468614783	5.42715452285774	5.27373542442452	5.5906365358901
GelC02G00324	5.61672109076209	5.86503321705524	5.57475209341272	6.04210355800358	5.72228130671238	5.81805986238907
GelC02G00328	3.05985069909955	3.33292905843444	3.40429434292934	3.49369233646936	3.64229899110279	3.57859251809133
GelC02G00330	5.2157878180373	5.22914651751928	5.01863963798931	5.4867629404117	5.50260098590808	5.59648961833083
GelC02G00331	6.15397743147974	6.2176314514403	6.09333579431111	5.83752409040435	5.67184354925134	5.80800567220668
GelC02G00332	2.90754182620064	2.85851106555965	0.491251373812867	1.13056438839304	2.00795000844551	1.55365709370891
GelC02G00333	2.7817329065438	2.44289382280959	2.06265648045844	1.45098063756984	1.8556053384803	1.34698400952687
GelC02G00334	3.38232903373571	3.49656188147918	2.56315229739409	2.49516010173314	2.68717413761128	1.55365709370891
GelC02G00336	7.0397053346063	7.06744040376657	6.43119888070041	6.0928579923567	6.22420248302629	6.53080720543377
GelC02G00338	6.12404704137496	6.12477140811764	6.29459694050288	6.00588975224973	6.14834979871306	6.34164468973839
GelC02G00339	9.7409970693912	9.62731387843491	10.4117522309471	10.8710511458077	10.8096474767044	9.73334548895381
GelC02G00345	3.78340032879419	3.79794192003215	4.10188176996361	4.69853530839306	4.25830218701706	4.63672427678169
GelC02G00346	3.41094133311724	3.27398321960752	4.43796473901798	3.62682928691195	3.59496027170316	4.82796983647016
GelC02G00348	2.69131980587054	2.89808642576482	3.33167699176115	3.15459542286495	3.61882378659221	3.00523406684465
GelC02G00349	2.59485946441561	2.00912238308737	2.00155202052525	1.8645047051651	1.68525325262925	2.50544454046067
GelC02G00350	5.64710448223799	5.49094339242483	5.5104105115698	6.13445200818369	6.2124877143247	6.1519761255382
GelC02G00351	6.44776799336734	6.40785179954214	6.30095084235761	5.25270622092568	5.43699996052714	5.87695655740461
GelC02G00352	4.99734133542237	4.98454634764131	5.10831687071005	5.1966893689577	5.18859938866036	5.03178470302543
GelC02G00355	2.94715283987417	0.68248710714387	4.84689564020824	-0.439366158349942	0.263794268952551	0.645502240949765
GelC02G00356	6.61080166493569	6.64439414574004	6.32297168115266	6.64410067441739	6.74154498580046	6.69256313859517
GelC02G00357	4.96875781529747	4.76667627734844	4.8555545811769	5.10075133467288	5.55919500267857	5.03178470302543
GelC02G00358	4.79512789518923	4.87972014432486	4.18667597918097	3.8059964646147	4.14782680731318	4.21783778981358
GelC02G00359	5.9001588686179	5.94750739829156	5.37844193405898	5.09310032629669	4.92709088701214	4.97899245871803
GelC02G00361	4.14876960010163	4.27463495632338	3.77672532875181	5.49259053173076	4.87849678944666	4.38947472032564
GelC02G00363	5.32506190961497	5.24458013500778	4.98746420107767	5.42105595237421	5.27373542442452	4.92419478198013
GelC02G00364	7.92172933571334	7.9021594729311	8.16880243476484	7.8200299963658	7.52980349210881	7.48739016957801
GelC02G00365	7.72355672064803	7.7428330734743	7.81639868102038	7.38987444100274	7.28520296425847	7.39469913483139
GelC02G00366	6.82527776103876	6.70701147727698	6.78173859523838	6.55501098994446	6.6605138144228	6.58480377946112
GelC02G00369	7.12204994179374	7.11439917326974	6.65850095077047	6.61768000679252	6.71134230394857	6.88179373455944
GelC02G00370	5.37674416437092	5.25985039326783	5.55893371030901	5.53273757244325	5.58970257661256	5.60231905045569
GelC02G00371	3.23008141519945	3.04635011181141	2.47599031229334	1.63084087783025	2.20998474758194	1.81693218486817
GelC02G00372	7.11554567771394	7.05655137529248	6.52374450912235	6.11946529314537	6.44383795944708	6.76711215617629
GelC02G00373	5.84355997112681	5.8897835593131	5.75679570927279	6.11569416209784	5.89833856986554	5.93815971019337
GelC02G00374	5.84879806731604	6.07815453143312	4.51650496173782	5.10075133467288	4.96482104009625	4.79780471237794
GelC02G00375	3.32334365262971	3.38956072338005	3.70187398043052	4.15366631587233	4.27341580891591	3.9698675548704
GelC02G00377	4.32448938464008	4.1814821119761	4.86416186177737	5.29999793976585	5.22014229194872	5.37602837500515
GelC02G00378	3.43899719574761	3.66661102992288	3.79484672672687	4.06257903999084	4.21198746825225	4.2918497634436
GelC02G00379	1.98280552878171	1.93495689712543	2.76047433777115	0.138099943204526	0.263794268952551	0.645502240949765
GelC02G00380	3.66960694552817	3.89893209241918	3.64307138958266	6.99348381029743	6.277647755484	6.09109131348343
GelC02G00381	5.7681567246764	5.94750739829156	4.82060255925557	4.34619521335772	3.89771659859674	3.8377380732253
GelC02G00382	2.98570528283535	2.38835682680265	2.43035158167784	2.3991471197168	2.07848570152083	3.00523406684465
GelC02G00383	4.65862672930723	4.72326953544191	4.86416186177737	5.10836198160227	4.95548060481394	4.93347349068433
GelC02G00384	6.90287129607336	6.83487166957231	6.71192996807509	6.85558222620682	6.98131625772622	7.14003304604837
GelC02G00385	7.4836949045097	7.36443963494607	7.74479545681915	7.60285462679658	7.73342849400306	7.60963799540977
GelC02G00386	4.46755537945378	4.3479161949007	4.3426349250837	4.77703495876273	5.08960886617924	5.01440105384619
GelC02G00387	5.2157878180373	5.25985039326783	5.17209627902428	5.61517988109312	5.48323197590808	5.63111803947925
GelC02G00388	5.05286355692275	5.19777495690327	5.23317506366975	5.13840932825893	5.1481754893111	5.33460547408947
GelC02G00389	5.8224153059109	5.80384032672349	5.87649304408627	6.04607177055763	5.80781285595056	5.7514191168502
GelC02G00390	5.45439398955895	5.5165969213337	5.59039891573913	5.40260401871365	5.32540878571453	5.38281801996953
GelC02G00391	3.43899719574761	3.36152275104877	3.08892481222471	3.26766582908453	2.68717413761128	3.29163329652077
GelC02G00392	4.09688334015611	4.3190488206839	4.05753943067852	4.33326348462212	4.14782680731318	4.10739567600188
GelC02G00393	2.69131980587054	2.49544407746436	2.76047433777115	3.49369233646936	3.07994853723734	3.04001205739106
GelC02G00397	1.82165771365081	0.488719004450721	3.17446175711811	1.63084087783025	0.48765698008469	0.967972295995802
GelC02G00398	3.73895413165068	3.83919012392942	3.4277099716515	3.32104262904831	2.93540471502522	3.60205721463343
GelC02G00402	6.45808715753037	6.59407520684623	7.01024674011276	6.82819119750635	6.42026714918471	6.58185640508699
GelC02G00403	9.21889723119956	9.24249183680497	9.09434354859188	8.3012915717758	8.66060547135415	8.53160553769907
GelC02G00409	-2.37359577926673	-2.37359577926673	-2.37359577926673	2.06554592149397	3.59496027170316	2.85707834105022
GelC02G00410	5.32506190961497	5.58487893003887	5.22651483536292	4.80540500695698	4.87849678944666	4.94269290442659
GelC02G00416	5.89510429272934	5.99390677075211	5.82009904739454	5.46321428477606	5.66039159612209	5.23305978661483
GelC02G00417	5.77917291922094	5.76155380931147	5.73818686471157	5.80510918717392	5.78690064425591	6.02752338326978
GelC02G00420	2.12774822176221	2.44289382280959	2.64534697721691	2.44795218489869	2.20998474758194	1.81693218486817
GelC02G00421	4.14876960010163	4.11586144209065	4.14490175597107	3.44643557126567	3.89771659859674	4.05734631212139
GelC02G00423	2.49148459374963	2.44289382280959	0.301494950282116	5.53273757244325	4.97410139142501	4.77733843234093
GelC02G00424	7.94147697028852	8.09222380962075	6.41371547476402	5.98123213616678	6.38938471317876	6.23311614882747
GelC02G00425	5.18298368855607	5.21354600778111	5.53756906750728	5.1966893689577	5.01962826644773	5.15588573230835
GelC02G00427	2.94715283987417	3.01068803662695	3.05924713134401	3.0319037870318	2.5449565390609	3.57859251809133
GelC02G00429	2.25944924269925	2.77594661462333	2.1776097067582	3.21223807120507	3.44284348989397	3.6478718150213
GelC02G00430	6.03033952249344	6.20585289462556	5.64136234026301	5.76714922628969	5.8737569856444	5.84289299777676
GelC02G00433	6.62918316615261	6.81174515901712	6.21608381470367	5.77194920345751	5.8737569856444	5.67603308344802
GelC02G00434	4.97834871688661	5.15757615991197	5.01863963798931	5.35860894874745	5.37529516975952	5.6649347342277
GelC02G00435	8.65125736627929	8.65318857819902	8.57422966237488	7.38518306694895	7.68055405214508	7.93012265197875
GelC02G00438	5.25577109552344	5.41112673234004	5.42572558509588	5.62582464383066	5.78162488197874	5.81805986238907
GelC02G00439	0.726873507595443	1.27006660432624	2.56315229739409	2.1267817993767	2.27149662747124	2.50544454046067
GelC02G00440	2.49148459374963	2.5951288416001	2.93402652323347	2.6281677236809	2.49425480406511	2.73503618474788
GelC02G00441	4.77325584309836	4.78789952663067	4.37912574273257	5.50417556673477	5.82842626614829	5.62540404881708
GelC02G00442	0.307207125615469	-0.745707058665339	0.658925638505795	3.0319037870318	3.17958168045151	3.13958209490398
GelC02G00443	5.16629760259673	5.02085237383074	5.26602266082296	6.02612065084364	6.11097837280153	6.01446663959528
GelC02G00444	6.85160870255507	6.91663170581372	5.66125408917726	6.10812219790992	6.67765639070556	6.34164468973839
GelC02G00445	4.04306115899119	3.6200358818715	3.83042063635907	3.96535090522152	4.06339260445468	3.8377380732253
GelC02G00447	7.25819121070805	7.40963854819692	6.68303242262142	6.81196959605589	6.94165733049344	7.08072058859752
GelC02G00448	6.14122607861407	6.26001495919886	5.70981565310452	6.14188738639876	6.48337016195634	6.13598975705553
GelC02G00449	4.76219419988935	4.59669336323076	5.01863963798931	4.28034528168416	4.33233506981606	4.05734631212139
GelC02G00450	2.98570528283535	2.54614726827768	2.00155202052525	4.887313956257	5.01063710115337	5.1872524606543
GelC02G00453	-1.31533102394305	-2.37359577926673	-0.890439764997332	6.92402539420477	7.08774527484123	6.3451253844416
GelC02G00454	7.90296716897834	7.84255379697365	7.93960714415663	7.79076690189111	7.72932393015764	7.86857019502653
GelC02G00457	8.90553078446797	9.05279195744787	9.00473898371019	8.67761851702869	8.42207174629979	8.54755560019919
GelC02G00458	6.43737448725866	6.57283447445412	6.08599594503547	7.07147948974962	7.47529262011287	7.43118365176436
GelC02G00460	3.29292122884347	3.57190682314375	3.83042063635907	2.58518007927466	1.93378763767848	2.73503618474788
GelC02G00461	10.2080031216076	10.2333452416454	9.6733320174548	12.0732452195857	12.002468535152	10.8610080630186
GelC02G00464	5.47486546294149	5.37652087699142	5.67109805053527	6.07354778352654	6.22030811997175	5.98799321371028
GelC02G00465	4.83790167335809	5.01186116276019	4.89808647485696	4.45764303421952	4.61932688397709	4.20256860927925
GelC02G00468	3.16437932684843	3.08115187708462	4.70078035304267	2.00159519913029	0.681403792875104	1.55365709370891
GelC02G00469	2.7817329065438	2.44289382280959	2.60483491794993	0.718043116594592	1.26893374101499	1.23136789552855
GelC02G00470	4.670508276303	4.56015412241195	4.83818441500035	3.96535090522152	3.93621257450448	4.24789972148942
GelC02G00477	6.17914692690115	5.82965351581606	5.99487537201871	3.91416385830906	3.07994853723734	4.07422309178281
GelC02G00481	5.40546634311144	5.36949896843407	4.84689564020824	4.59399430593643	4.31782930092703	4.86723327414359
GelC02G00483	7.30658080440334	7.35202480317369	7.47665150348881	7.41617453047224	7.36673720482998	7.26840233422477
GelC02G00484	4.32448938464008	4.27463495632338	5.23980468614783	4.7674529321094	4.90784921340125	4.91485601065915
GelC02G00486	9.68901113964184	9.6987373442056	9.62667013536483	8.53877551484268	8.40587547902698	8.65101447698903
GelC02G00487	2.19510105418711	2.77594661462333	1.80098356153028	2.1267817993767	2.07848570152083	2.23227048434882
GelC02G00488	4.53409750915508	4.50994944143028	4.31778464437787	5.39017030122923	5.19655000444864	5.21033792080209
GelC02G00489	1.19008137819003	0.488719004450721	1.06945110274833	1.45098063756984	1.49205888031997	1.10567284570069
GelC02G00491	2.73723450927938	2.14691069752504	2.99799498690556	3.0945534757411	3.00948610277677	3.26247811478671
GelC02G00495	4.09688334015611	4.39016229514398	4.31778464437787	4.28034528168416	3.75426575937951	3.87674011213258
GelC02G00496	-0.711458367901771	0.68248710714387	-0.48864846235804	2.06554592149397	1.26893374101499	0.815728356503553
GelC02G00497	4.09688334015611	3.93742848792675	4.25371915468404	4.18279407328744	3.95508209046227	3.9698675548704
GelC02G00498	4.09688334015611	4.01147022669802	4.49449777991183	4.26680678074843	4.16413645611846	3.77718382305253
GelC02G00499	5.27145921043826	5.25985039326783	5.37242100823069	5.15320153789756	5.35412615793328	5.26280943055046
GelC02G00500	1.19008137819003	-0.000307387759503906	2.00155202052525	-0.439366158349942	-0.326326078217254	0.229561022068037
GelC02G00501	5.73459425810604	5.71799031778982	6.22279226032499	5.27991957988129	5.13168335916219	5.21033792080209
GelC02G00502	3.80512027220215	4.04711320893849	3.73978503922691	4.19714034811906	4.11464372355948	3.81783439738948
GelC02G00503	5.58568402905494	5.35535178058014	5.34193359563894	4.32021479194801	4.38894220256158	4.91485601065915
GelC02G00506	3.41094133311724	3.87929170454363	3.88218897655408	3.70921705308488	2.97292086014146	3.04001205739106
GelC02G00509	6.30643584931696	6.20585289462556	6.68303242262142	5.76714922628969	6.08551520312672	6.24061097740085
GelC02G00510	3.32334365262971	3.01068803662695	3.88218897655408	3.89668981253608	4.18026378377286	4.51838974300886
GelC02G00511	3.35313777841131	3.44405307687711	3.53940552256148	3.84296073070088	4.18026378377286	4.23294705558334
GelC02G00512	3.52003259264708	3.2435818305548	2.96636526772405	3.24021812277001	3.11392987095391	3.00523406684465
GelC02G00513	6.00710151699278	6.02998091160012	6.12232737329042	6.18211078912287	6.27389520562981	6.32411412609968
GelC02G00514	0.0404588905328397	-0.745707058665339	0.491251373812867	2.71048122998073	1.93378763767848	1.34698400952687
GelC02G00516	1.64021968898736	2.00912238308737	2.2318245447355	1.79074319219323	1.49205888031997	0.229561022068037
GelC02G00518	4.72849109945717	4.66710751112483	5.49940230184099	2.58518007927466	2.59393675375936	3.00523406684465
GelC02G00523	3.46651785197737	3.21252598826894	3.53940552256148	3.53945013434782	3.71051619120429	3.95171678317502
GelC02G00525	7.96458152234539	7.95001616215992	7.72838921748949	8.30377960225412	8.42714881085348	8.32238903151326
GelC02G00526	2.64389566696039	2.68836868761571	4.43796473901798	3.06356867857437	2.89688688624077	2.77687455475981
GelC02G00527	5.34001815221721	5.30471470505674	5.82451617860036	6.33913100242846	6.27389520562981	6.45551662172884
GelC02G00528	3.69309500232961	3.01068803662695	5.38443783662471	2.3991471197168	2.49425480406511	2.10665757206591
GelC02G00532	5.3694733746688	5.41112673234004	5.57475209341272	5.13840932825893	5.1481754893111	5.21795170762806
GelC02G00534	6.24021408291472	6.25240090441917	6.45133195608982	6.21067547434542	6.27389520562981	6.28840070316589
GelC02G00535	6.066758912162	6.15775281482632	6.19235551434861	6.11946529314537	6.3859121658962	6.40304741260194
GelC02G00538	6.7930328512017	6.98714069869282	6.5183015395042	6.7353987157312	6.52816230752238	6.53386062635164
GelC02G00539	7.18966317704871	7.30126873870206	6.61326490759177	6.52404845618035	6.6605138144228	6.71425882147738
GelC02G00540	4.11438692334946	4.01147022669802	3.28115184443345	2.82576403073485	3.14712919039875	3.48072029123426
GelC02G00541	2.69131980587054	3.01068803662695	1.38866518756505	2.66991145071551	2.64130852387041	2.55437902925795
GelC02G00542	4.45387056486106	4.72326953544191	4.57009755597689	4.84238423768009	4.37499728242096	4.55492024394035
GelC02G00543	5.9399703317692	5.86503321705524	5.90597001069517	4.887313956257	4.63110814125719	5.03178470302543
GelC02G00544	5.40546634311144	5.49739966649362	5.54293996249852	5.45726656789201	5.53431577387321	5.76707323046171
GelC02G00546	4.76219419988935	3.44405307687711	6.53995128133116	5.18233858647014	4.25830218701706	4.20256860927925
GelC02G00550	-1.31533102394305	-0.745707058665339	-0.48864846235804	3.42221374362148	3.57069538374272	3.37572206862902
GelC02G00552	6.89022539886081	7.00083821277644	6.5849057866708	6.27295031528481	6.58680931116332	6.57000632218931
GelC02G00554	6.80116189456326	6.86264304150345	6.9468312793352	6.63622515422804	6.63441186577698	6.56404457917339
GelC02G00555	6.04866413564806	6.09101833915042	5.86367332777698	6.04607177055763	6.04205167991046	6.00569603006349
GelC02G00557	4.53409750915508	4.47111509631967	4.61158284572374	4.62615960259697	4.75472378181127	5.00563004437385
GelC02G00558	7.64443887215304	7.65315725235129	7.21421022148548	5.84665327706393	6.01082884497062	6.13598975705553
GelC02G00559	3.94863972155144	3.68934662404701	3.88218897655408	3.06356867857437	3.73255680654234	3.20233832201047
GelC02G00560	7.6247259678486	7.83492690627414	7.33213069300294	7.70175589977148	7.73069341604473	7.2884278240076
GelC02G00561	2.59485946441561	2.68836868761571	1.64988741274034	1.00572018551479	1.68525325262925	0.452469923922387
GelC02G00567	1.0515718199927	2.27267886224507	1.18388507426881	3.99849370087345	4.21198746825225	3.95171678317502
GelC02G00569	7.00023574333023	6.86763544517959	6.42248366181271	6.58532295618101	6.80792320276666	6.73828271747083
